# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3
-2.331096162265124463e-03	1.384623189905331017e-04	1.403568447684891115e-04	1.924379083576923527e-02	-2.193765134880291956e-02	-2.186734798315019361e-04	3.573185776270381142e-01	3.978206448805777021e-03	2.716960950270613968e-04	4.060347212492922304e-03	2.362968096706373282e-04	-6.571469712086851428e-04	-2.251093331738898695e-02	-3.483022119209912282e-02	1.729698556722424020e-04	-7.370445155789652203e-01	2.420506391266310370e-03	1.166616271274333982e-04	-1.011576804822480503e-03	7.030204999825289125e-01	1.109752297196532936e+03	1.109738481837502604e+03	5.516363335664688066e+02	8.448479328932241970e+02	8.455986016173972075e+02
1.624612077391636156e+00	-1.081197897189006135e-01	-6.906736583058268892e-04	1.352415105663706645e-02	-3.843138978083869561e-02	1.586537907796596245e-02	-9.332732077336336474e-02	-1.361192902578038134e-02	1.134869073510345102e-03	4.906174117130840395e-01	3.575274217128603937e-01	1.671728393765321277e-03	1.295423277048844170e-02	-6.401702160361499687e-03	3.882912729627959695e-03	5.210662754921533552e-02	-8.139960321912954530e-03	2.743337410616412172e-03	1.934086832626409902e-01	1.204227148580247660e-02	1.566365043807229767e+03	1.568235340233669831e+03	1.098727054390567446e+03	1.182631778929760685e+03	1.186933120809341972e+03
-1.368797019188354837e-03	1.995049566414720116e-02	1.167756058203808456e+00	-2.687640995305877033e-03	-1.473315270911633619e-03	9.486997670620846449e-04	-7.476377573573356194e-02	3.320556079483644868e-02	7.786425955428282961e-03	1.603683570800814445e-02	-1.474694835520246328e-01	1.574197911998863886e-01	1.966446291600003424e-03	-1.636512033857870840e-03	1.541575414795355885e-05	6.997938344858001258e-02	6.965027825931977001e-02	-4.879040742846198903e-03	-7.718627257782857166e-03	-5.311965438044357057e-01	1.718490588144269168e+03	1.718422513061899053e+03	1.030714321142603012e+03	1.030978910673699147e+03	1.051728999832016598e+03
-2.267286243243556024e-04	-2.506429885716181596e-02	-2.951042257420922340e-05	1.036183566402430582e-03	-7.104794535017628612e-05	9.626393819849209804e-03	4.492162544108470046e-01	3.139764958481186313e-04	-3.909741314573808840e-04	-3.640509418400338462e-05	-3.706277776066568136e-02	1.442000914559871469e-05	5.220969672215112134e-04	-1.742223956297907553e-04	-3.567553034663270735e-03	-1.111153653154197896e+00	1.331146536169157586e-04	-1.507565277512044096e-04	4.029820916093817922e-03	-1.317704640406400706e-03	1.870796177157146758e+03	1.870828824071968256e+03	3.184956191965533208e+02	3.609288021339869488e+02	3.609849016557712389e+02
-1.588537198727743571e-01	6.283798207600913011e-02	-1.503293684422799849e-02	7.442591013872125461e-02	-8.831586493524871961e-02	2.898775047105233565e-02	2.608785825188136148e-02	-2.475929998212064373e-02	3.925475719004852676e-02	-3.047227248749996842e-01	-3.296628734042992420e-02	6.597563109136117543e-03	4.825114602420427223e-01	2.525403252073326471e-02	-4.795213768417365754e-03	-3.606825042483820937e-02	1.394573903309397067e-01	3.452835030518178194e-02	2.660407078907030265e-02	2.583314606558567705e-01	2.463918716618057715e+03	2.464082358309243318e+03	1.032572011214368558e+03	1.395225310913976955e+03	1.428341636004311567e+03
-4.068893080681321855e-02	-1.271224662814809669e-01	7.473015901653304706e-04	-1.115986236877624105e+00	-3.722768445859417907e-01	-1.083808355157029127e-03	3.599822251999227896e-01	-2.900380307103281874e-01	1.132649540112580424e-03	-2.749525952391862482e-02	1.857077044082350581e-01	-1.298447462061422318e-04	1.412055778993946520e+00	-2.164733199356456417e-01	-1.144999621896907729e-03	2.655027281496898789e-02	-2.049429966103489265e-01	9.940090385895145216e-04	2.801472333008052026e-02	-1.749112636514053853e-01	1.303080342154722302e+03	1.303406139483535071e+03	2.470458683886203630e+02	9.000234868545725249e+02	9.786063309951947531e+02
-2.088833175643356802e-04	-2.249467923551376966e-05	-6.153672740447266656e-03	-3.836701081542661870e-05	9.740296252739428194e-04	-6.300285983430895182e-04	-2.976582556294284071e-06	-9.461637295786319221e-03	-5.076783120464395394e-01	-1.496938782571257754e-03	-2.911106683260720045e-05	-3.453502458533662216e-03	6.356852013129678247e-05	-1.045653403276796843e-03	2.459481210132386658e-04	6.758467172419961999e-06	4.054417962258749508e-03	-1.184593254387961814e+00	3.878678253327477177e-01	-2.464615873575782407e-02	1.880175661513775140e+03	1.883299663781839172e+03	1.072031909790132886e+03	1.072034809415036307e+03	1.117592536868972957e+03
-7.794048762894643101e-01	-2.692869673717345272e-02	5.649307870845373574e-04	-1.701546129438144886e-02	-1.274729470587355378e-03	-1.009116261887162136e-02	6.109427521418392404e-01	-3.556348172059585477e-02	6.614093355375666537e-04	8.384418431629367952e-01	-1.165784765977005352e-02	1.189825004588818081e-03	-8.545435955413097084e-02	1.456456144866878546e-03	1.616236336968975701e-02	-4.031591283404679649e-01	-2.633226138034850186e-02	-6.153057361932414782e-04	1.410319371391946649e-03	1.818120083528381803e-03	1.709467681094243289e+03	1.709480184883663242e+03	1.200515924262013954e+02	8.591599573108502454e+02	8.601411755607091436e+02
1.766576329332024062e-03	2.364814801691813087e-02	6.561261168083215578e-02	-1.156454389478957017e-03	-1.887925630607917640e-02	-3.492430072559601917e-03	3.239175486438198703e-03	-1.334644912284837538e-02	6.042120413582302563e-01	5.540978976975930066e-03	1.032600944729572534e-01	2.494958936699573707e-02	-5.612734217738472517e-03	9.283666080312591093e-03	1.352292813218774819e-03	1.758663981696344941e-02	-3.072974908794501997e-02	-1.255357742448769409e-01	2.183148640594142209e-01	2.584680348582935050e-01	1.569383144016209144e+03	1.571490071353482563e+03	1.357337272337993852e+02	1.358446390400291364e+02	1.391806795295699430e+02
1.917601984808743566e-03	-3.293445405317890762e-02	3.263201792710409554e-01	-1.152587440431223839e-02	1.416005982765041089e-02	-5.508988099341752820e-01	1.549047653168204863e-03	1.443409489355130517e-03	1.314244968316190532e-01	1.608878621034690731e-02	1.820887350421459064e-02	6.861991441211817699e-01	1.482233956684633584e-02	-4.922493918739035378e-03	-1.226963107674581499e+00	8.733541135615674987e-04	4.729512215677789816e-03	-3.729647993030437564e-02	4.086356887267261588e-03	8.118263040102923281e-03	1.855719852188569803e+03	1.855753226063742204e+03	5.546023746704977384e+02	5.547120264799706320e+02	8.063594773762062005e+02
-1.368337649983093936e-02	-1.064163397371299842e-03	1.210986582505912956e-02	-2.919893518967701940e-03	-9.510286845028618000e-03	-1.015255493959284827e+00	-1.823780172650029579e-03	2.001965065009821479e-02	-3.159793728995076911e-04	1.463857523622671096e-02	1.323710481759819832e-03	1.969314363456578162e-02	-3.166952332645218016e-03	-9.909498840774010400e-03	9.749627371373925655e-01	2.188074531320365231e-03	-2.585792968398948483e-02	3.226101722469279731e-05	-4.705503368524757354e-03	-3.290300272295889304e-03	1.528684764704053123e+03	1.528638111503715663e+03	2.598852840101309312e+02	2.599185902604460807e+02	3.391319429365891551e+02
3.928135485816772882e-02	-3.774237504079315519e-02	-8.924557026997930187e-01	-2.302071607981265658e-02	-1.639465489968062739e-01	6.815069874627759528e-04	4.004103577788335061e-02	-3.809321692061689701e-03	-8.512101479158447337e-02	-4.861600144459202189e-02	4.182873040825452193e-02	-8.192877514771295111e-01	6.052815196849106912e-03	5.893871425156994165e-02	1.264080836984744207e-03	-4.578171533887510219e-02	1.009716799210218924e-02	2.964620736623974420e-02	-4.715308835603061743e-02	-1.588794767056605495e-01	1.249724918799468924e+03	1.249152937575946225e+03	4.485497286728511313e+02	4.551508625181062939e+02	8.289216001900355195e+02
7.093882688286037245e-04	5.882809425171279250e-01	-1.743305233499664597e-02	-5.104815841777720492e-02	-7.796939925796741099e-05	-2.375169849949235708e-05	4.968146167598938567e-01	-4.732821757414591018e-03	-6.010771692091148373e-05	-2.720634938022867266e-03	5.957826062382366450e-01	1.721345100288037763e-02	2.012499067180656964e-01	-9.864347816361590179e-04	2.827858730158111424e-04	-1.517447391111307775e+00	-2.470900894297582868e-03	-2.038792284539199905e-05	3.996657508943239796e-03	-1.667798643459683927e-01	7.331026643698030512e+02	7.331852861077022681e+02	1.837911708133364357e+02	8.760360562494250871e+02	1.132384786786162294e+03
3.560765740680166269e-02	1.781067125135614220e-05	-9.635573729219294248e-04	-4.481059436986762983e-04	-2.187181656348666670e-03	-6.949194625716821339e-01	1.617071927326348057e-05	-4.983887880881825161e-02	1.554414839559624677e-04	1.215437877968401220e-02	1.660054475477216546e-05	-8.998284545927994708e-04	3.123329479957562401e-04	1.790340568322416545e-03	-8.521071907159042391e-01	-3.749455350166720606e-05	4.185425274099306703e-02	3.207822041746581708e-04	4.609958552354594119e-02	-7.380837343891835656e-02	1.900243519418339474e+03	1.900611167591979211e+03	9.098297548577207863e+02	9.103727826323741965e+02	1.141728991126852861e+03
6.346515168110078431e-03	-1.170109985205737557e-01	9.663422706243884885e-02	2.728120411643089951e-03	3.746179808012372377e-03	5.061787465629087324e-01	1.024351895405414478e-02	-6.723607978406653807e-02	-9.500969992358720972e-03	1.605731465450797521e-02	7.851269350920900281e-02	-4.901652062575309610e-02	-1.688248522940305257e-03	-6.727642350637446853e-04	6.815199809428110767e-01	-7.046032476250480058e-04	-2.260666385961659364e-01	-5.785525999965659277e-02	1.484575579272077658e-02	-9.542714614233813869e-03	1.490923478897259884e+03	1.491074386681447550e+03	1.397203619779728797e+03	1.400657627309137979e+03	1.431036088017034444e+03
-4.561713826542542101e-03	-1.506752965715962801e-03	-9.878061201580091710e-01	-1.704234453277682360e-01	-2.572843762087929659e-03	1.331282570761339054e-03	3.177405281065108587e-03	-5.547614893957026894e-01	-5.237604896302512983e-03	3.018031883902573109e-03	1.647120435176841792e-03	-1.449120477424809650e+00	4.136703694220218441e-01	7.046781688484766819e-03	2.141709017662725390e-04	-4.224649909551566468e-03	3.793592530834050680e-01	-5.285779535025582863e-03	5.338623659374996944e-01	-7.764946776047024768e-01	1.178689099243117880e+03	1.185533848396494932e+03	3.274169903485872055e+02	3.435607000587392577e+02	5.119900291454692933e+02
-9.605542523330389340e-03	1.593865101296475196e-03	2.419897622130412571e-03	-6.215473679543301877e-01	1.966291942977051177e-02	-9.804729764329134581e-03	1.481701932292040814e-02	-1.157888408749600806e-01	-4.401217172688379892e-03	-5.498921606265314704e-02	-4.593135280467010220e-04	-1.566078585373840157e-03	-6.598515446402308804e-01	-1.824118132935001121e-02	9.230296209364812626e-03	-3.751081269067754482e-03	-5.040312770682492394e-01	3.036062145552251962e-04	-6.914959147291660502e-02	9.308827525115738188e-01	1.919168609765693645e+03	1.918622443400964357e+03	6.197189987272357712e+02	6.261601559175508100e+02	6.292595042727614327e+02
2.766468931334008620e-04	5.132758580571449708e-03	5.298165671909422277e-04	1.017065398056306302e-02	-5.056176265669262010e-02	2.608158647958020576e-02	-5.582423060189642752e-03	-1.142414457455950307e-02	-1.510249582892324218e-03	-2.935557108711032634e-02	-2.607967825122688849e-02	3.639325905782966864e-04	-3.246700502748160418e-04	1.608827853889128632e-03	8.163235497006389174e-01	-1.080578297665180099e-02	2.924449699737651301e-02	-1.735220304179623213e-04	-5.528672827215457691e-03	2.115068677267602781e-01	8.101432173752848485e+02	8.100397809559755160e+02	3.853764196050834698e+02	3.854625408304746088e+02	4.036531272783238933e+02
-1.309697212556190128e-02	-4.885044071803663554e-03	-6.973077135928357206e-01	1.701335139403994872e-05	2.003010116780722938e-01	-1.926555908759349997e-02	-1.734028495479775841e-04	-3.498901836517403531e-03	-3.135387497647529852e-03	3.617266297047894152e-02	-3.897403994516246829e-04	-2.523311436989391088e-01	9.506988945764100569e-04	-5.292188974923388300e-02	-6.732115484735388435e-03	5.377885166006914595e-04	-6.662594688384877728e-03	1.959936722491572875e-03	1.289538982825801094e-01	-8.575555703515000960e-01	1.723567195346671497e+03	1.724700769998983105e+03	1.744680131252221429e+02	1.745459626207676251e+02	1.754984208731253261e+02
2.192461678486198797e-03	7.163715142453962181e-02	-6.896534198060004332e-04	-5.500229692904161057e-04	-6.204205317625502251e-04	9.290239192193301687e-03	1.355687571114787326e+00	-1.171120564878661702e-01	-6.509931560223861757e-06	-7.341636501626120324e-03	1.664958608404308940e-02	5.016919887061944625e-04	-1.275735016194063515e-04	6.069025580323748502e-04	5.285345746461450611e-02	-5.420762635375271365e-01	-2.928227627072997330e-01	-4.772992207588989526e-05	3.957400152639942159e-03	-8.592196135261616005e-03	2.004300856165684309e+03	2.004330780911818238e+03	5.590532092991651325e+02	5.893947455438976704e+02	5.909214552069059891e+02
-2.620917064437526447e-03	-3.489514014289047251e-04	-1.392942297286543507e+00	-1.320480062010107730e-03	-4.118593906590787938e-03	3.585362819196230197e-04	6.359518486048635136e-04	-1.435245728529739029e-01	-2.063178337566308712e-04	5.491983980546145776e-03	-6.761208751789790628e-05	-6.646373072197295784e-01	-4.627579670241973729e-04	6.986804433405467002e-04	-4.198919902806573707e-04	1.743651695766337156e-04	4.910170319979699216e-01	-1.138144482587701576e-03	-8.313024720625361921e-03	2.417689274832720593e-03	2.078800378646694298e+03	2.078739769345256263e+03	8.489576247325255736e+02	8.599894815076786472e+02	9.493791004447371051e+02
7.245565569580119103e-01	4.807275395873673862e-02	-1.073033570710573564e-03	1.577741005651240105e-02	1.765135528615418507e-03	1.415390435994863679e-04	-3.919280423279074277e-02	1.318234530103370716e-01	-8.198004906384505353e-02	5.822127935869447768e-01	-5.386752369774073373e-02	-4.263214750853233301e-03	6.844218969168792098e-03	-1.008640768876259202e-03	-2.203906228852018550e-04	-2.688397745583336312e-03	-6.236120547871550901e-01	-1.704321747890649025e-02	-2.148713234795354612e-03	-1.723117275726937514e-02	8.636960775339986185e+02	8.636583712569440650e+02	4.261346589562576241e+02	5.745826373962545404e+02	7.067414102892985284e+02
-6.143966391682030570e-02	-1.612342139524382614e-02	-1.612496989923644930e-01	1.568225045658309252e-02	-9.486391932166719082e-03	-1.362163209534223096e+00	1.049913219360370381e-02	-7.592771271920517595e-02	1.722337377483138931e-03	3.532438137974177467e-02	-1.499401608393502450e-02	3.530519415177152953e-01	-1.322223569136879093e-03	-1.248620653771321393e-02	8.139813532740274304e-01	-1.715378048279489476e-02	-2.731003010975108225e-02	-2.419184227021626329e-03	9.361490862636510923e-03	-1.372403733558889317e-03	1.790305827535857134e+03	1.790385076727854539e+03	1.038681066895478125e+03	1.038705993434833999e+03	1.081049782504724817e+03
6.873228111370809079e-02	-9.263220903537030745e-04	1.069793879045452360e-02	-1.393724142121266218e-01	6.583960924115045410e-02	-4.897988594907687170e-03	-1.505908501676075650e-01	-2.909957939304501362e-02	2.518446570418580131e-03	1.725971368600783679e-02	4.941187402959708883e-04	-1.331022195488626002e-03	-4.155382541103340710e-01	2.565387996426755080e-01	1.849796097638208838e-03	-6.353463544089996695e-01	-1.754175795837931429e-01	3.888416401645044271e-04	2.182056671555388308e-02	1.100889494184733031e-01	1.566053204209987825e+03	1.566264366759704217e+03	2.949083533078720620e+02	4.948769556081792302e+02	5.338269661310461061e+02
-6.859062141142054938e-05	-6.718237771785841817e-06	-1.487792213527170868e-04	2.206066406443966444e-04	1.412001034078617283e-03	1.453342580038065801e-04	1.665645557233776275e+00	5.838695887087207322e-05	-6.244136571256692677e-05	7.206484952143281516e-04	-2.306277326410477297e-05	4.905058773373213840e-05	-9.162439820450467797e-05	-9.681274029841776532e-04	1.969534632886424310e-04	-9.712476851554753265e-01	1.005263865215174626e-04	-1.070227666213438052e-04	2.948358879406082211e-01	-2.416215398330723296e-02	1.123243052578383868e+03	1.127214293342750580e+03	4.012923938955474910e+02	4.387752271729133327e+02	4.387752558600442399e+02
4.289263631370656034e-03	-6.053139931923946088e-02	2.446856830470104521e-02	8.515737046736248095e-01	3.392849382965371779e-02	5.810187800217785775e-02	-6.859474869529688656e-03	6.837276664209784860e-02	-1.418455215044762269e-03	9.847915653730617870e-04	8.073453719687508079e-02	8.663596695170965251e-04	6.340670438175698420e-01	-4.618330769254737345e-02	-7.782787565049435752e-02	-7.931511256619975733e-03	-1.311011076081558535e-01	3.094941585369086201e-02	1.999738808689931202e-02	3.459277171391352251e-03	3.898538957899681350e+02	3.906305463912528921e+02	3.347966774521535740e+02	3.409428520118719916e+02	3.410798222608626133e+02
-5.490344565152445455e-02	1.383649741511039540e-02	1.231058269618849751e-03	7.233050213463256169e-03	-1.917348853800492914e-01	-4.447888031078224026e-05	3.973530520644904529e-01	1.718213894439787198e-02	-6.759398470532245124e-05	5.095105501791115550e-03	-6.386833003873406550e-03	1.162911998261520084e-03	-7.256710505797531879e-03	-1.866196230930592670e-01	7.461720179100848438e-05	-4.195677174478236737e-01	1.430657949833198488e-02	-2.130432044531436781e-04	-1.158107377704997373e-02	1.175470511233411494e-02	1.442138143132198365e+03	1.442016427333081538e+03	4.857249678781108742e+02	4.870437807992876742e+02	4.874040232996190980e+02
1.082198390532463500e-03	-7.131771485742437883e-03	6.584720735442484325e-03	4.042606996928051477e-01	3.999818508127473554e-02	1.316942918464458117e-03	1.858425305030094962e-04	4.735965756688549459e-03	5.431228218891534856e-03	-1.612463493224614106e-03	-6.710258693525891424e-03	5.531455141911991932e-03	-1.229249115804530001e+00	1.315736080426995087e-02	4.324761855783344354e-04	-6.431426788691953721e-05	3.656791757697862245e-05	-2.588097218502809736e-04	3.761261164889664887e-01	-6.834790218678669094e-01	1.931051686968455215e+03	1.934001501246603539e+03	4.085972926591329042e+02	4.267168153607788099e+02	4.267361618147701279e+02
4.734350524510983274e-03	-2.044301249567496547e-03	9.543726680274497443e-02	7.096839640851446314e-04	3.823340502459224560e-05	-6.427130352537125443e-05	5.719963351064952933e-02	2.778161814930499851e-01	-3.529707759100773976e-03	-8.515612450291518360e-04	-2.062153638983196466e-02	-5.656222745951243469e-02	4.742371524270276849e-05	-5.934424671401810443e-04	4.793991905517677331e-05	-7.121686502199735536e-01	2.232457833228345886e-02	4.185221377632730678e-04	-3.254840906607853190e-02	-4.458067465367622495e-02	2.025112656236141902e+03	2.024869047217303432e+03	1.176359999555126478e+03	1.192051616646461753e+03	1.194439268964126086e+03
6.219875828964400522e-04	-8.127817733946215428e-01	-7.585404830303039449e-04	1.315350880937618365e-02	5.329722562565258111e-04	-6.557196899346068308e-01	-1.978977356388205225e-03	2.021467128351801237e-04	1.920840202386906448e-01	-9.888811254324752185e-04	-5.096860673098918548e-01	-7.231715104703827527e-04	6.345215216466964549e-03	1.323496039764174932e-04	-4.446099068400651000e-02	9.075065591125563644e-03	-6.533241401502031236e-04	1.023355233974960088e+00	4.646984561911997325e-02	-2.260626404404546264e-03	2.325251732298781008e+03	2.325554604652370017e+03	9.961513049316167780e+02	1.475199175309772500e+03	1.785352834552082641e+03
3.389727801828317216e-03	-1.679739712819089958e-01	1.654711682149448693e-01	5.365372920720140144e-06	-8.198584172373224455e-02	9.290113863363629737e-03	1.080153484659343403e-02	1.829440332829415997e-02	1.236223817938220532e-01	4.764744417863611887e-04	-3.167262378379931409e-02	-8.758913085481478955e-01	-3.115229642025438197e-04	4.050373277070595801e-02	1.558864618512529471e-02	-1.684219816604772338e-02	-2.374555415469278147e-02	8.752227416415808703e-02	-3.905068390242595333e-01	-3.687985903411383857e-03	1.953072999758601554e+03	1.950040266961293582e+03	1.339376662705554054e+03	1.353639271572187909e+03	1.645642444012018359e+03
1.751929935454401080e-02	-1.732743160407750616e-01	-4.098721526872557377e-05	-2.337428479309350358e-03	2.797493689015118773e-02	-2.420191009863339072e-04	7.238697296439057863e-03	-3.512351505935421957e-03	7.047243161095369539e-05	-6.303574875438796576e-01	-4.814423977164515069e-03	2.916704361061838574e-05	1.022420183458883081e-01	6.377631107907738659e-04	1.784860546173476438e-04	-1.008329122270310019e-02	-2.622604687495388043e-03	2.190492981223999858e-05	2.899701029868566593e-01	1.196590161882158049e-03	2.194013875851896501e+03	2.196016052538343047e+03	7.278357035490074622e+02	8.048933465238307008e+02	8.111918114927049146e+02
-3.544755004271755994e-02	-2.382118438206929159e-02	-1.179999210653758180e-05	-1.514174489112713080e-03	1.237798322861898081e-05	5.101434468653733185e-03	3.949372079833410876e-01	-8.289178051007638128e-04	-1.352460734651922620e-04	1.443344432735632343e-01	5.492810942324934803e-02	2.345042435234826629e-06	2.321369153267401314e-04	7.731061832152261808e-06	7.063056978245803655e-03	8.805761648557947074e-01	-9.590349619741840928e-03	6.670839327147000809e-05	-8.504917596823343209e-03	-1.983927418802829135e-01	4.623335243574500737e+02	4.620546347091184316e+02	9.631616787377710409e+01	7.641415507790587753e+02	7.666736757232622494e+02
-8.137410880161499108e-04	1.044775527858586052e-02	-2.069805848932189276e-04	-5.888186885899311385e-01	-6.092335442223341391e-02	8.221084941962722263e-04	-1.982541042319659053e-01	7.329341608837289246e-02	-6.390591711372934589e-06	-4.511174609792151111e-05	1.463145183957162074e-02	-2.684030008474158993e-04	2.064504910967456253e-01	-3.156160648270844166e-02	2.624457026979464414e-03	-7.930015127606525327e-02	1.868472870231212557e-01	7.464688713450396557e-04	-3.849990775260261205e-02	1.429405534816732132e-02	9.147418286821443871e+02	9.141037131448870241e+02	7.162487808195909338e+02	7.193914188357698549e+02	7.197568687732841681e+02
3.070147333362401336e-04	-1.832721243358253482e-01	-8.376386918909741255e-03	-1.404527154044183529e-04	4.396036682035536075e-02	-1.226447677120072299e+00	1.394702295360348372e-04	-7.945500291751247599e-03	-7.557805279742085824e-02	-1.168935963709619554e-03	-8.449239224771522283e-02	1.515054593442709090e-02	-3.213630242409198381e-04	1.039075829286475461e-01	5.158935316340996780e-01	-2.853364778853506156e-04	6.393801660863100526e-03	-8.535109047449740416e-02	-3.398759793882478314e-02	-2.530731144857403248e-01	1.876173784091540028e+03	1.875899206018978930e+03	1.014554613844963001e+03	1.040633807391432583e+03	1.883036294031907573e+03
3.821827955530174292e-01	1.644083285476530265e-01	2.707641837069011840e-05	-1.157771205956883813e-02	2.846599531168225380e-02	1.693191808920150839e-03	-1.431878717992932613e-02	-2.398420851632873663e-03	2.671120541265547600e-04	4.794019478470976647e-01	-1.332781890314637951e-01	1.766232777975859528e-04	-5.835710383786945482e-02	-2.314036274731582840e-02	1.225916940173873071e-03	1.550577920699783806e-03	2.974941400263155997e-03	-3.399675772695100591e-05	1.685776539428045229e-02	1.814594395416545096e-03	2.481502184204739933e+03	2.481605142892079130e+03	9.428000816304788714e+02	9.793258549886235187e+02	9.843804735573195330e+02
-1.990266979761849209e-04	-4.639642341138622804e-03	-3.859130551433442302e-01	2.452164278153763297e-02	-1.237022949830077385e-03	-1.521429926553805501e-04	-7.385539615404751457e-03	-4.895102462470047634e-03	4.131663962302549106e-03	-1.254030569455355320e-04	-3.808793854445362542e-03	4.119769382731087726e-01	-3.651009454600318699e-02	-7.728699786762561683e-04	-2.452669024403765561e-04	1.606792122912125472e-04	-2.205496333008313548e-01	9.136998430724711231e-04	6.441519278364047363e-01	-2.745383550122677992e-03	1.447203230889435190e+03	1.453933567127503011e+03	1.134546381750450337e+03	1.145097770927311558e+03	1.206074174353536591e+03
-3.751372430676770953e-01	-8.174905510122309679e-05	2.884096036437130278e-02	2.922925926323036226e-04	-1.496159887070627238e-04	1.025011786881528295e-04	-5.278515161222441764e-03	-2.014721061357889198e-01	-5.958469530206820380e-04	6.006952642207888937e-01	-4.141383276702342679e-03	1.801213116409933548e-02	3.791250108902948098e-05	1.262771687458983554e-04	1.191534158652302924e-05	-1.087982862570329237e-02	-1.280909499394698725e-01	3.363223503429701934e-04	1.208182057714733866e-02	-2.161002147591509215e-02	1.427588366057236954e+03	1.427716627622409078e+03	6.851247665403295741e+02	1.282701312959898587e+03	1.357764005524292543e+03
-1.156471143642521654e-01	5.638771723291263575e-03	-1.703863946913823646e-02	3.506963808586504028e-01	-6.908691965889466324e-01	2.658117173373182335e-03	-1.941149382136583140e-02	-5.336423892130957164e-02	-1.757483953678531594e-02	3.812315306303499179e-05	6.806786487994628820e-02	1.941036408301751587e-02	-1.073707322076973947e+00	-2.262513593807085610e-01	2.715218116517001054e-03	3.430916847528621416e-02	-2.998560529340499325e-02	-9.595273658581440768e-03	7.964986422662646559e-01	-1.341193611187590628e-03	1.071103650930943786e+03	1.082315394299220088e+03	7.374309290397059158e+02	1.049442827440796691e+03	1.271210317122007609e+03
8.463851893851086780e-04	-2.945447592202889431e-01	3.838599064330415391e-04	-1.251352286414676024e-02	-3.278067667190087426e-04	-9.247830003395073328e-01	-5.043608743513354822e-03	1.899978098446693806e-03	1.125077450571807837e-02	2.410207607644049971e-04	1.542628181403369048e-01	-3.671152265533911437e-05	1.746166792413495969e-02	-4.490534276535595223e-04	-4.212683365286386539e-01	4.872699479811920531e-02	4.626588023262261096e-03	-8.536986484336794856e-02	1.633599492282194476e-01	1.636848840117712811e-01	1.993227777339801833e+03	1.994469544188749296e+03	5.716981390804812690e+02	5.937803136968229865e+02	7.843349918079908321e+02
3.370586270065123544e-03	5.059895132716826088e-02	-2.097304842955198256e-01	2.171452674178632556e-03	6.304098580497929406e-03	1.915376992108332524e-02	-3.506299453599274942e-03	1.692689742966395003e-02	5.638372720433148383e-02	-1.604552147086378642e-03	1.324210342184682088e-01	-4.424877195570239841e-01	-5.402769570585261956e-04	3.881826628721485577e-03	6.761018349247042460e-03	4.542352897929375754e-04	1.974468015445851599e-01	3.449305309820394627e-01	4.049961576844013367e-01	-2.599069903165029255e-02	1.916913956996130082e+03	1.920113387396363350e+03	1.425851512719022367e+03	1.453282941088200459e+03	1.593199970741116203e+03
-1.413846360785716016e-01	8.417448112680344773e-05	-5.846209051183333611e-05	-3.756217052274021248e-05	1.493105423253660025e-02	7.919359429937698888e-05	-3.414014492925294703e-04	-1.133734634484370707e-04	-2.561364698671206828e-03	-6.803658634783681380e-01	-1.970252719674822720e-05	2.022056491472096182e-05	-1.379911048636638007e-04	6.959914024499904914e-03	-1.654870013031942296e-04	-5.582826212248983514e-04	3.834147878129558613e-05	-8.234943863342227346e-03	-2.190629126469840343e-02	-2.248058792857492161e-03	2.425399919118828166e+03	2.425263025117464622e+03	1.149550075852152986e+03	1.208288497701168353e+03	1.208312472558966419e+03
-1.931881526111336718e-04	-1.196022047399378620e-03	-2.985707048736432954e-04	1.463584900232690496e-05	-3.296062245660716047e-04	7.147781344453412178e-01	-1.006390640480635560e-03	6.551438020741938106e-06	-4.339661662190471918e-04	-4.041357887876640841e-05	2.132652077736582434e-03	-2.576895504699891633e-04	7.301823925703269502e-05	-1.576035508741079364e-03	-1.496002986814133906e-01	2.267445128831802579e-04	-8.102721401658953397e-05	-1.881783649877157233e-04	1.096378130128208622e-03	-1.137770260583371856e-01	1.413137998070983485e+03	1.413149756807128142e+03	4.157156576823018668e+02	4.157176864445085585e+02	5.605680316194236639e+02
-1.661009676388832171e-04	1.312969955157690102e-05	5.472909434412074269e-05	-6.607836623357277173e-01	-5.550770870896505962e-03	-1.827599263573160973e-03	-3.746389314435399058e-05	-2.701158842256781364e-02	1.675923943028152156e-04	1.165603679028640255e-04	1.301317216467692291e-05	-8.808536444383426598e-04	-1.114068195600537603e+00	3.302603166669735614e-03	1.083842150028672003e-03	2.516083962481756634e-04	4.155326590115272778e-02	-2.210753877541463846e-04	-4.430963654043257316e-01	-2.857453195922692868e-01	8.012302650802070048e+02	7.928043496083173522e+02	3.143696912200371116e+02	5.109338514584704853e+02	5.112263182210748482e+02
